52.8441 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_resp': 'b', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
52.8520 	EXP 	fixation: autoDraw = False
52.8520 	EXP 	text: autoDraw = False
52.8520 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
52.8520 	EXP 	text: height = np.float64(0.05)
52.8520 	EXP 	text: height = np.float64(0.05)
52.8520 	EXP 	text: height = np.float64(0.05)
52.8520 	EXP 	text: text = 'BLUE'
52.8520 	EXP 	fixation: autoDraw = True
52.9854 	EXP 	Device response: <KeyPress from None: t=52.83629374999873, value=r, duration=0.14427745799912373>
53.3358 	INFO 	Keyboard events cleared
53.3358 	EXP 	fixation: autoDraw = False
53.3358 	EXP 	text: autoDraw = True
53.8024 	EXP 	Device response: <KeyPress from None: t=53.79923258299823, value=b, duration=None>
53.8025 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_resp': 'b', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
53.8039 	DATA 	Keypress: b
53.8107 	EXP 	fixation: autoDraw = False
53.8107 	EXP 	text: autoDraw = False
53.8107 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
53.8107 	EXP 	text: height = np.float64(0.05)
53.8107 	EXP 	text: height = np.float64(0.05)
53.8107 	EXP 	text: height = np.float64(0.05)
53.8107 	EXP 	text: text = 'RED'
53.8107 	EXP 	fixation: autoDraw = True
53.9856 	EXP 	Device response: <KeyPress from None: t=53.79923258299823, value=b, duration=0.180316917001619>
54.2933 	INFO 	Keyboard events cleared
54.2933 	EXP 	fixation: autoDraw = False
54.2933 	EXP 	text: autoDraw = True
54.9191 	EXP 	Device response: <KeyPress from None: t=54.918369207996875, value=b, duration=None>
